tissue,dataset,total_counts,n_genes_detected
PB,GSE133028,6219.0,1929
PB,GSE133028,5357.0,1700
PB,GSE133028,1840.0,1148
PB,GSE133028,3662.0,1451
PB,GSE133028,13034.0,3402
PB,GSE133028,3011.0,1738
PB,GSE133028,899.0,596
PB,GSE133028,5523.0,1817
PB,GSE133028,3904.0,1475
PB,GSE133028,5494.0,1786
PB,GSE133028,4160.0,1824
PB,GSE133028,3638.0,1223
PB,GSE133028,4658.0,1817
PB,GSE133028,6188.0,1956
PB,GSE133028,2171.0,1215
PB,GSE133028,3846.0,1305
PB,GSE133028,5215.0,2349
PB,GSE133028,5375.0,1613
PB,GSE133028,4671.0,2118
PB,GSE133028,6295.0,1700
PB,GSE133028,1870.0,875
PB,GSE133028,4054.0,1788
PB,GSE133028,3218.0,1402
PB,GSE133028,1811.0,797
PB,GSE133028,9431.0,2739
PB,GSE133028,5990.0,2089
PB,GSE133028,5098.0,1773
PB,GSE133028,4798.0,1723
PB,GSE133028,4093.0,1357
PB,GSE133028,4264.0,1696
PB,GSE133028,5534.0,1810
PB,GSE133028,2094.0,1007
PB,GSE133028,4226.0,1511
PB,GSE133028,3391.0,1745
PB,GSE133028,3926.0,1488
PB,GSE133028,4480.0,1679
PB,GSE133028,4416.0,1698
PB,GSE133028,3594.0,1458
PB,GSE133028,5714.0,1857
PB,GSE133028,4548.0,1388
PB,GSE133028,8922.0,3021
PB,GSE133028,4331.0,1655
PB,GSE133028,4321.0,2058
PB,GSE133028,5404.0,1935
PB,GSE133028,2207.0,1399
PB,GSE133028,3868.0,1870
PB,GSE133028,5504.0,1911
PB,GSE133028,4544.0,1415
PB,GSE133028,5998.0,1872
PB,GSE133028,5647.0,1821
PB,GSE133028,5369.0,1682
PB,GSE133028,10572.0,3157
PB,GSE133028,4330.0,1791
PB,GSE133028,5100.0,1622
PB,GSE133028,4545.0,1433
PB,GSE133028,2646.0,1157
PB,GSE133028,4469.0,1458
PB,GSE133028,4903.0,1706
PB,GSE133028,4391.0,1505
PB,GSE133028,5039.0,1745
PB,GSE133028,1312.0,876
PB,GSE133028,3451.0,1523
PB,GSE133028,594.0,424
PB,GSE133028,5052.0,1736
PB,GSE133028,7043.0,1972
PB,GSE133028,3262.0,1215
PB,GSE133028,4354.0,1576
PB,GSE133028,4103.0,1685
PB,GSE133028,3420.0,1203
PB,GSE133028,4193.0,1457
PB,GSE133028,3899.0,1472
PB,GSE133028,3071.0,1248
PB,GSE133028,3030.0,1310
PB,GSE133028,3092.0,1146
PB,GSE133028,4048.0,1628
PB,GSE133028,3837.0,2006
PB,GSE133028,8484.0,2623
PB,GSE133028,2729.0,1196
PB,GSE133028,8432.0,2571
PB,GSE133028,4619.0,1616
PB,GSE133028,3585.0,1534
PB,GSE133028,4302.0,1580
PB,GSE133028,6602.0,2368
PB,GSE133028,3193.0,1387
PB,GSE133028,1616.0,949
PB,GSE133028,5298.0,1569
PB,GSE133028,2693.0,1460
PB,GSE133028,3011.0,1120
PB,GSE133028,5735.0,1657
PB,GSE133028,5111.0,1509
PB,GSE133028,2032.0,1148
PB,GSE133028,2872.0,1299
PB,GSE133028,2871.0,1270
PB,GSE133028,3122.0,1667
PB,GSE133028,4292.0,1457
PB,GSE133028,16761.0,3910
PB,GSE133028,6333.0,1966
PB,GSE133028,4048.0,2047
PB,GSE133028,1921.0,703
PB,GSE133028,5579.0,1904
PB,GSE133028,4472.0,1948
PB,GSE133028,4722.0,1730
PB,GSE133028,3845.0,1301
PB,GSE133028,2077.0,1209
PB,GSE133028,2065.0,1272
PB,GSE133028,4561.0,1681
PB,GSE133028,3367.0,1494
PB,GSE133028,5682.0,1970
PB,GSE133028,3987.0,1556
PB,GSE133028,4013.0,1840
PB,GSE133028,5482.0,1659
PB,GSE133028,7037.0,2028
PB,GSE133028,2935.0,1076
PB,GSE133028,2914.0,1080
PB,GSE133028,3513.0,1522
PB,GSE133028,5048.0,1484
PB,GSE133028,4599.0,2108
PB,GSE133028,8019.0,2674
PB,GSE133028,4709.0,1893
PB,GSE133028,9048.0,2785
PB,GSE133028,6347.0,2205
PB,GSE133028,3876.0,1499
PB,GSE133028,4234.0,1614
PB,GSE133028,6368.0,2129
PB,GSE133028,4379.0,1799
PB,GSE133028,6035.0,1669
PB,GSE133028,8236.0,2965
PB,GSE133028,3979.0,1642
PB,GSE133028,6827.0,1913
PB,GSE133028,3694.0,1510
PB,GSE133028,3173.0,1804
PB,GSE133028,4953.0,1680
PB,GSE133028,6143.0,2222
PB,GSE133028,6750.0,2205
PB,GSE133028,4176.0,1556
PB,GSE133028,3400.0,1462
PB,GSE133028,1383.0,872
PB,GSE133028,4245.0,1768
PB,GSE133028,6057.0,1848
PB,GSE133028,4057.0,1410
PB,GSE133028,4754.0,1695
PB,GSE133028,3521.0,1200
PB,GSE133028,4111.0,1950
PB,GSE133028,3140.0,1101
PB,GSE133028,5380.0,1727
PB,GSE133028,2877.0,1128
PB,GSE133028,3335.0,1226
PB,GSE133028,4611.0,1599
PB,GSE133028,5919.0,1724
PB,GSE133028,4826.0,1509
PB,GSE133028,12701.0,3272
PB,GSE133028,3908.0,1472
PB,GSE133028,8770.0,2740
PB,GSE133028,5418.0,1724
PB,GSE133028,5460.0,2095
PB,GSE133028,6638.0,1963
PB,GSE133028,1816.0,1085
PB,GSE133028,5511.0,1745
PB,GSE133028,4402.0,1597
PB,GSE133028,3552.0,1435
PB,GSE133028,4602.0,1472
PB,GSE133028,6899.0,1997
PB,GSE133028,7746.0,2072
PB,GSE133028,3605.0,1667
PB,GSE133028,1409.0,823
PB,GSE133028,3223.0,1462
PB,GSE133028,3199.0,1340
PB,GSE133028,11355.0,3331
PB,GSE133028,4169.0,1516
PB,GSE133028,4410.0,1703
PB,GSE133028,4544.0,1412
PB,GSE133028,3270.0,1654
PB,GSE133028,4144.0,1561
PB,GSE133028,5277.0,1641
PB,GSE133028,5224.0,1582
PB,GSE133028,4822.0,1894
PB,GSE133028,6992.0,2186
PB,GSE133028,986.0,603
PB,GSE133028,4805.0,1710
PB,GSE133028,5787.0,1731
PB,GSE133028,7030.0,2106
PB,GSE133028,2852.0,1115
PB,GSE133028,4524.0,1557
PB,GSE133028,13119.0,3862
PB,GSE133028,4725.0,2054
PB,GSE133028,1579.0,877
PB,GSE133028,1417.0,796
PB,GSE133028,3947.0,1437
PB,GSE133028,3724.0,1648
PB,GSE133028,6975.0,2275
PB,GSE133028,3091.0,1620
PB,GSE133028,4957.0,1661
PB,GSE133028,5538.0,1792
PB,GSE133028,4483.0,1576
PB,GSE133028,5109.0,2207
PB,GSE133028,6890.0,2068
PB,GSE133028,4350.0,1898
PB,GSE133028,4651.0,1870
PB,GSE133028,5122.0,1667
PB,GSE133028,7583.0,2098
PB,GSE133028,5119.0,1849
PB,GSE133028,6563.0,1930
PB,GSE133028,5368.0,1891
PB,GSE133028,6115.0,2098
PB,GSE133028,2507.0,1412
PB,GSE133028,6451.0,2157
PB,GSE133028,5678.0,1916
PB,GSE133028,9078.0,2763
PB,GSE133028,5606.0,1816
PB,GSE133028,8243.0,2196
PB,GSE133028,651.0,433
PB,GSE133028,2594.0,968
PB,GSE133028,4924.0,1447
PB,GSE133028,2914.0,1125
PB,GSE133028,3834.0,1493
PB,GSE133028,3395.0,1466
PB,GSE133028,1943.0,741
PB,GSE133028,715.0,111
PB,GSE133028,5431.0,1763
PB,GSE133028,3996.0,1454
PB,GSE133028,3339.0,1723
PB,GSE133028,5510.0,1651
PB,GSE133028,5454.0,1870
PB,GSE133028,7765.0,2954
PB,GSE133028,3838.0,1432
PB,GSE133028,6836.0,2031
PB,GSE133028,5911.0,2125
PB,GSE133028,5357.0,1615
PB,GSE133028,8207.0,2345
PB,GSE133028,5028.0,1788
PB,GSE133028,1373.0,899
PB,GSE133028,4705.0,1468
PB,GSE133028,5148.0,1759
PB,GSE133028,4290.0,2147
PB,GSE133028,4291.0,1596
PB,GSE133028,6044.0,1867
PB,GSE133028,4952.0,1583
PB,GSE133028,3466.0,1012
PB,GSE133028,4035.0,1475
PB,GSE133028,5439.0,1569
PB,GSE133028,2688.0,1416
PB,GSE133028,8316.0,2273
PB,GSE133028,4750.0,2175
PB,GSE133028,2855.0,1536
PB,GSE133028,3332.0,1494
PB,GSE133028,4110.0,1405
PB,GSE133028,4475.0,1481
PB,GSE133028,4417.0,1543
PB,GSE133028,5543.0,1467
PB,GSE133028,9315.0,2903
PB,GSE133028,7696.0,2305
PB,GSE133028,1660.0,1026
PB,GSE133028,5824.0,1677
PB,GSE133028,4903.0,2025
PB,GSE133028,2477.0,815
PB,GSE133028,4075.0,1745
PB,GSE133028,3686.0,1485
PB,GSE133028,1461.0,916
PB,GSE133028,6487.0,2095
PB,GSE133028,3605.0,1749
PB,GSE133028,3202.0,1288
PB,GSE133028,4746.0,1697
PB,GSE133028,6159.0,1888
PB,GSE133028,4664.0,1691
PB,GSE133028,5460.0,1769
PB,GSE133028,5589.0,2099
PB,GSE133028,4100.0,1489
PB,GSE133028,2532.0,1382
PB,GSE133028,3876.0,1620
PB,GSE133028,3327.0,1400
PB,GSE133028,523.0,202
PB,GSE133028,1804.0,942
PB,GSE133028,2456.0,1386
PB,GSE133028,4502.0,1555
PB,GSE133028,7300.0,2238
PB,GSE133028,6196.0,2087
PB,GSE133028,1695.0,1079
PB,GSE133028,6519.0,2406
PB,GSE133028,4500.0,1555
PB,GSE133028,5571.0,2077
PB,GSE133028,2902.0,1472
PB,GSE133028,1651.0,868
PB,GSE133028,6149.0,1639
PB,GSE133028,6492.0,1965
PB,GSE133028,5252.0,1960
PB,GSE133028,6773.0,1953
PB,GSE133028,3619.0,1612
PB,GSE133028,5936.0,2023
PB,GSE133028,2432.0,1368
PB,GSE133028,3260.0,1464
PB,GSE133028,7176.0,2184
PB,GSE133028,3935.0,1323
PB,GSE133028,6708.0,2697
PB,GSE133028,4528.0,1873
PB,GSE133028,6676.0,2150
PB,GSE133028,2050.0,1211
PB,GSE133028,3242.0,1336
PB,GSE133028,7710.0,2214
PB,GSE133028,2310.0,1042
PB,GSE133028,3530.0,1544
PB,GSE133028,3882.0,1379
PB,GSE133028,5947.0,2216
PB,GSE133028,4758.0,1646
PB,GSE133028,4910.0,1663
PB,GSE133028,21092.0,4317
PB,GSE133028,5468.0,1815
PB,GSE133028,4932.0,1684
PB,GSE133028,6956.0,2031
PB,GSE133028,5132.0,1781
PB,GSE133028,6097.0,2035
PB,GSE133028,1458.0,753
PB,GSE133028,1880.0,754
PB,GSE133028,976.0,692
PB,GSE133028,5805.0,1822
PB,GSE133028,4980.0,1609
PB,GSE133028,5673.0,1719
PB,GSE133028,4267.0,1713
PB,GSE133028,540.0,364
PB,GSE133028,4283.0,1506
PB,GSE133028,3979.0,1397
PB,GSE133028,4600.0,1580
PB,GSE133028,3842.0,1512
PB,GSE133028,4965.0,1708
PB,GSE133028,4537.0,1481
PB,GSE133028,1946.0,1027
PB,GSE133028,5738.0,1620
PB,GSE133028,1658.0,880
PB,GSE133028,5454.0,2386
PB,GSE133028,19292.0,4036
PB,GSE133028,4777.0,2017
PB,GSE133028,2552.0,1091
PB,GSE133028,3327.0,1324
PB,GSE133028,5259.0,1583
PB,GSE133028,1458.0,759
PB,GSE133028,3690.0,1533
PB,GSE133028,2555.0,1132
PB,GSE133028,2956.0,1095
PB,GSE133028,3955.0,1425
PB,GSE133028,4111.0,1508
PB,GSE133028,2845.0,1163
PB,GSE133028,3770.0,1444
PB,GSE133028,5009.0,1568
PB,GSE133028,3054.0,1272
PB,GSE133028,3288.0,1307
PB,GSE133028,1298.0,774
PB,GSE133028,7134.0,1805
PB,GSE133028,4400.0,1335
PB,GSE133028,4820.0,1785
PB,GSE133028,4341.0,2047
PB,GSE133028,3443.0,1599
PB,GSE133028,5199.0,1641
PB,GSE133028,4958.0,1468
PB,GSE133028,3527.0,1601
PB,GSE133028,9480.0,2651
PB,GSE133028,4373.0,1314
PB,GSE133028,5914.0,1790
PB,GSE133028,4746.0,1633
PB,GSE133028,2299.0,932
PB,GSE133028,3203.0,1116
PB,GSE133028,12183.0,3409
PB,GSE133028,5406.0,1594
PB,GSE133028,4593.0,1794
PB,GSE133028,4448.0,1400
PB,GSE133028,4710.0,1485
PB,GSE133028,2263.0,1128
PB,GSE133028,1685.0,954
PB,GSE133028,1943.0,855
PB,GSE133028,4680.0,1632
PB,GSE133028,4280.0,1750
PB,GSE133028,4518.0,1662
PB,GSE133028,617.0,359
PB,GSE133028,5095.0,1654
PB,GSE133028,5642.0,1599
PB,GSE133028,6880.0,2880
PB,GSE133028,3292.0,1389
PB,GSE133028,6183.0,1834
PB,GSE133028,3802.0,1840
PB,GSE133028,1792.0,1079
PB,GSE133028,4408.0,1455
PB,GSE133028,6000.0,1820
PB,GSE133028,4990.0,1691
PB,GSE133028,4156.0,1502
PB,GSE133028,3958.0,1620
PB,GSE133028,3569.0,1172
PB,GSE133028,4114.0,1656
PB,GSE133028,2836.0,1032
PB,GSE133028,4746.0,1434
PB,GSE133028,2338.0,1265
PB,GSE133028,5284.0,1858
PB,GSE133028,6244.0,1879
PB,GSE133028,5783.0,1827
PB,GSE133028,2360.0,956
PB,GSE133028,3744.0,1789
PB,GSE133028,4054.0,1204
PB,GSE133028,3029.0,1446
PB,GSE133028,623.0,460
PB,GSE133028,2242.0,1137
PB,GSE133028,3814.0,1270
PB,GSE133028,3208.0,1459
PB,GSE133028,2520.0,1138
PB,GSE133028,4426.0,1645
PB,GSE133028,8917.0,3031
PB,GSE133028,9735.0,2683
PB,GSE133028,16140.0,3964
PB,GSE133028,10533.0,3290
PB,GSE133028,4641.0,1678
PB,GSE133028,1215.0,777
PB,GSE133028,3810.0,1457
PB,GSE133028,3480.0,1507
PB,GSE133028,4338.0,1562
PB,GSE133028,3803.0,1461
PB,GSE133028,2665.0,1412
PB,GSE133028,2122.0,1195
PB,GSE133028,6924.0,2216
PB,GSE133028,5451.0,1858
PB,GSE133028,5617.0,1819
PB,GSE133028,6033.0,1823
PB,GSE133028,4488.0,1625
PB,GSE133028,3261.0,1497
PB,GSE133028,3972.0,1557
PB,GSE133028,3450.0,1492
PB,GSE133028,4717.0,1648
PB,GSE133028,5437.0,1512
PB,GSE133028,3191.0,1370
PB,GSE133028,6199.0,2143
PB,GSE133028,3446.0,1708
PB,GSE133028,3250.0,1752
PB,GSE133028,4372.0,1703
PB,GSE133028,6729.0,1865
PB,GSE133028,4021.0,1782
PB,GSE133028,2313.0,928
PB,GSE133028,1759.0,1059
PB,GSE133028,4794.0,1859
PB,GSE133028,5964.0,1757
PB,GSE133028,8342.0,2069
PB,GSE133028,1028.0,652
PB,GSE133028,4604.0,1732
PB,GSE133028,2734.0,1384
PB,GSE133028,2098.0,975
PB,GSE133028,3686.0,1771
PB,GSE133028,2385.0,1116
PB,GSE133028,3137.0,1341
PB,GSE133028,2782.0,1231
PB,GSE133028,7236.0,2267
PB,GSE133028,4193.0,1570
PB,GSE133028,1732.0,1070
PB,GSE133028,3812.0,1571
PB,GSE133028,4155.0,1344
PB,GSE133028,4799.0,1570
PB,GSE133028,4453.0,1856
PB,GSE133028,3648.0,1320
PB,GSE133028,2709.0,1262
PB,GSE133028,2402.0,1329
PB,GSE133028,4613.0,1655
PB,GSE133028,4339.0,1692
PB,GSE133028,4737.0,1500
PB,GSE133028,4936.0,1572
PB,GSE133028,5302.0,1595
PB,GSE133028,3944.0,1577
PB,GSE133028,4055.0,1909
PB,GSE133028,2060.0,1020
PB,GSE133028,4482.0,1460
PB,GSE133028,6576.0,2260
PB,GSE133028,4509.0,1794
PB,GSE133028,4996.0,1615
PB,GSE133028,4265.0,1618
PB,GSE133028,4251.0,1567
PB,GSE133028,1961.0,926
PB,GSE133028,5683.0,1905
PB,GSE133028,4638.0,1829
PB,GSE133028,5290.0,1745
PB,GSE133028,4708.0,2434
PB,GSE133028,4655.0,1452
PB,GSE133028,4287.0,1699
PB,GSE133028,5678.0,1643
PB,GSE133028,7347.0,1906
PB,GSE133028,5539.0,2253
PB,GSE133028,5656.0,1828
PB,GSE133028,17347.0,3988
PB,GSE133028,4998.0,1486
PB,GSE133028,1634.0,885
PB,GSE133028,4623.0,1604
PB,GSE133028,4632.0,1727
PB,GSE133028,5017.0,1556
PB,GSE133028,1251.0,805
PB,GSE133028,5823.0,1667
PB,GSE133028,4898.0,1710
PB,GSE133028,2539.0,1367
PB,GSE133028,3255.0,1115
PB,GSE133028,2380.0,1123
PB,GSE133028,649.0,426
PB,GSE133028,3767.0,1777
PB,GSE133028,6744.0,1967
PB,GSE133028,4039.0,1555
PB,GSE133028,4609.0,1477
PB,GSE133028,4825.0,1656
PB,GSE133028,6778.0,2106
PB,GSE133028,2080.0,1276
PB,GSE133028,5112.0,1734
PB,GSE133028,4505.0,1850
PB,GSE133028,12158.0,2991
PB,GSE133028,5059.0,1624
PB,GSE133028,5371.0,1861
PB,GSE133028,6624.0,1994
PB,GSE133028,3155.0,1537
PB,GSE133028,3089.0,1323
PB,GSE133028,511.0,257
PB,GSE133028,834.0,441
PB,GSE133028,1125.0,535
PB,GSE133028,3948.0,1563
PB,GSE133028,8071.0,2569
PB,GSE133028,8963.0,2980
PB,GSE133028,6542.0,2103
PB,GSE133028,4885.0,1369
PB,GSE133028,3822.0,1704
PB,GSE133028,5611.0,1683
PB,GSE133028,7285.0,2092
PB,GSE133028,4411.0,1723
PB,GSE133028,6968.0,2423
PB,GSE133028,8944.0,2938
PB,GSE133028,1990.0,1094
PB,GSE133028,4530.0,1450
PB,GSE133028,6110.0,1857
PB,GSE133028,4631.0,1772
PB,GSE133028,2447.0,1189
PB,GSE133028,3905.0,1523
PB,GSE133028,2354.0,1125
PB,GSE133028,4917.0,1963
PB,GSE133028,8335.0,2681
PB,GSE133028,5104.0,1654
PB,GSE133028,5545.0,1944
PB,GSE133028,2154.0,1123
PB,GSE133028,1632.0,929
PB,GSE133028,4258.0,1921
PB,GSE133028,1875.0,777
PB,GSE133028,2656.0,1397
PB,GSE133028,6325.0,1873
PB,GSE133028,6344.0,2112
PB,GSE133028,6680.0,1995
PB,GSE133028,5292.0,1864
PB,GSE133028,4153.0,1904
PB,GSE133028,4806.0,1559
PB,GSE133028,1481.0,897
PB,GSE133028,5486.0,1780
PB,GSE133028,4037.0,1534
PB,GSE133028,6356.0,1844
PB,GSE133028,5373.0,1713
PB,GSE133028,5755.0,1676
PB,GSE133028,6593.0,1913
PB,GSE133028,7041.0,1973
PB,GSE133028,2316.0,920
PB,GSE133028,4154.0,1812
PB,GSE133028,2633.0,1470
PB,GSE133028,2607.0,1301
PB,GSE133028,5146.0,1712
PB,GSE133028,5990.0,1998
PB,GSE133028,5723.0,1858
PB,GSE133028,8963.0,2863
PB,GSE133028,1022.0,615
PB,GSE133028,4689.0,1601
PB,GSE133028,2971.0,1018
PB,GSE133028,8034.0,2791
PB,GSE133028,3938.0,1665
PB,GSE133028,4279.0,1410
PB,GSE133028,6232.0,2553
PB,GSE133028,5701.0,1896
PB,GSE133028,4937.0,1827
PB,GSE133028,1601.0,982
PB,GSE133028,5899.0,1874
PB,GSE133028,8485.0,2358
PB,GSE133028,3596.0,1211
PB,GSE133028,6432.0,2300
PB,GSE133028,3546.0,1791
PB,GSE133028,8483.0,2693
PB,GSE133028,1952.0,1017
PB,GSE133028,3266.0,1361
PB,GSE133028,3983.0,1392
PB,GSE133028,5221.0,1849
PB,GSE133028,4448.0,1593
PB,GSE133028,3604.0,1574
PB,GSE133028,1789.0,1159
PB,GSE133028,3445.0,1730
PB,GSE133028,6405.0,1795
PB,GSE133028,4208.0,1892
PB,GSE133028,1548.0,1018
PB,GSE133028,2604.0,1510
PB,GSE133028,12607.0,2853
PB,GSE133028,7740.0,2280
PB,GSE133028,3637.0,1199
PB,GSE133028,4207.0,1588
PB,GSE133028,6382.0,1850
PB,GSE133028,4873.0,1783
PB,GSE133028,699.0,413
PB,GSE133028,5085.0,1672
PB,GSE133028,3729.0,1809
PB,GSE133028,3838.0,1577
PB,GSE133028,8390.0,2842
PB,GSE133028,4197.0,1354
PB,GSE133028,11990.0,3608
PB,GSE133028,5660.0,1812
PB,GSE133028,1591.0,729
PB,GSE133028,6164.0,2049
PB,GSE133028,3865.0,1501
PB,GSE133028,1288.0,797
PB,GSE133028,2799.0,1328
PB,GSE133028,5164.0,1430
PB,GSE133028,5345.0,1533
PB,GSE133028,5631.0,2025
PB,GSE133028,21930.0,4261
PB,GSE133028,3531.0,1495
PB,GSE133028,4681.0,1772
PB,GSE133028,6694.0,2193
PB,GSE133028,4375.0,1899
PB,GSE133028,2053.0,1199
PB,GSE133028,1798.0,1020
PB,GSE133028,4397.0,1899
PB,GSE133028,4600.0,1605
PB,GSE133028,2768.0,1415
PB,GSE133028,2999.0,1144
PB,GSE133028,13295.0,3872
PB,GSE133028,5885.0,1855
PB,GSE133028,4312.0,1421
PB,GSE133028,3469.0,1130
PB,GSE133028,5159.0,1545
PB,GSE133028,2470.0,1241
PB,GSE133028,2696.0,1356
PB,GSE133028,1955.0,877
PB,GSE133028,4142.0,1649
PB,GSE133028,2509.0,1172
PB,GSE133028,5560.0,1847
PB,GSE133028,5477.0,1865
PB,GSE133028,1983.0,1094
PB,GSE133028,3932.0,1322
PB,GSE133028,1778.0,962
PB,GSE133028,4365.0,2005
PB,GSE133028,4938.0,1462
PB,GSE133028,2956.0,1582
PB,GSE133028,3816.0,1805
PB,GSE133028,4559.0,1514
PB,GSE133028,1641.0,996
PB,GSE133028,3820.0,1627
PB,GSE133028,7693.0,2178
PB,GSE133028,7206.0,2610
PB,GSE133028,7721.0,2273
PB,GSE133028,4851.0,1725
PB,GSE133028,3912.0,1413
PB,GSE133028,2527.0,1014
PB,GSE133028,3613.0,1400
PB,GSE133028,2746.0,998
PB,GSE133028,1523.0,861
PB,GSE133028,2085.0,811
PB,GSE133028,5245.0,1537
PB,GSE133028,3981.0,1684
PB,GSE133028,6103.0,2331
PB,GSE133028,917.0,576
PB,GSE133028,5285.0,1861
PB,GSE133028,4467.0,1637
PB,GSE133028,1965.0,775
PB,GSE133028,5057.0,1673
PB,GSE133028,5592.0,1879
PB,GSE133028,501.0,309
PB,GSE133028,4158.0,1636
PB,GSE133028,5446.0,1964
PB,GSE133028,4308.0,1487
PB,GSE133028,2184.0,1189
PB,GSE133028,9981.0,2780
PB,GSE133028,4470.0,1697
PB,GSE133028,2819.0,1677
PB,GSE133028,949.0,486
PB,GSE133028,5345.0,1692
PB,GSE133028,4606.0,1721
PB,GSE133028,8335.0,2699
PB,GSE133028,1086.0,620
PB,GSE133028,3617.0,1392
PB,GSE133028,5128.0,1585
PB,GSE133028,4300.0,1722
PB,GSE133028,1576.0,893
PB,GSE133028,4999.0,1761
PB,GSE133028,4458.0,1597
PB,GSE133028,4866.0,1556
PB,GSE133028,2907.0,1405
PB,GSE133028,4556.0,1746
PB,GSE133028,4093.0,1981
PB,GSE133028,1036.0,525
PB,GSE133028,6517.0,1714
PB,GSE133028,6104.0,1728
PB,GSE133028,4669.0,1454
PB,GSE133028,6816.0,2178
PB,GSE133028,2245.0,1069
PB,GSE133028,4717.0,1723
PB,GSE133028,5510.0,1739
PB,GSE133028,1754.0,1154
PB,GSE133028,2583.0,993
PB,GSE133028,5503.0,1699
PB,GSE133028,2265.0,1103
PB,GSE133028,3514.0,1687
PB,GSE133028,4944.0,1697
PB,GSE133028,4108.0,1704
PB,GSE133028,3876.0,1816
PB,GSE133028,5961.0,1796
PB,GSE133028,4702.0,1708
PB,GSE133028,3997.0,1817
PB,GSE133028,4605.0,1710
PB,GSE133028,5621.0,1667
PB,GSE133028,2535.0,1463
PB,GSE133028,4262.0,1715
PB,GSE133028,1609.0,693
PB,GSE133028,3862.0,1526
PB,GSE133028,7900.0,2323
PB,GSE133028,8031.0,2143
PB,GSE133028,2436.0,1324
PB,GSE133028,2520.0,1192
PB,GSE133028,4535.0,1474
PB,GSE133028,6824.0,2089
PB,GSE133028,4586.0,1691
PB,GSE133028,4818.0,2050
PB,GSE133028,6482.0,2284
PB,GSE133028,3437.0,1696
PB,GSE133028,8613.0,2828
PB,GSE133028,3310.0,1270
PB,GSE133028,1892.0,1068
PB,GSE133028,1208.0,783
PB,GSE133028,2821.0,1173
PB,GSE133028,957.0,643
PB,GSE133028,5172.0,1683
PB,GSE133028,5765.0,1820
PB,GSE133028,6782.0,2407
PB,GSE133028,7874.0,2641
PB,GSE133028,4991.0,2050
PB,GSE133028,5678.0,1695
PB,GSE133028,1388.0,814
PB,GSE133028,6471.0,1923
PB,GSE133028,4723.0,1657
PB,GSE133028,9350.0,2951
PB,GSE133028,6160.0,1811
PB,GSE133028,6219.0,1746
PB,GSE133028,5197.0,2156
PB,GSE133028,4620.0,1706
PB,GSE133028,2782.0,1246
PB,GSE133028,8653.0,2154
PB,GSE133028,6225.0,1957
PB,GSE133028,5914.0,1856
PB,GSE133028,4950.0,2050
PB,GSE133028,4400.0,1636
PB,GSE133028,2375.0,1456
PB,GSE133028,3874.0,1507
PB,GSE133028,2230.0,1319
PB,GSE133028,4410.0,1322
PB,GSE133028,10405.0,3237
PB,GSE133028,3801.0,1692
PB,GSE133028,5035.0,1689
PB,GSE133028,3800.0,1216
PB,GSE133028,3047.0,1722
PB,GSE133028,5063.0,1680
PB,GSE133028,4247.0,1277
PB,GSE133028,4151.0,1536
PB,GSE133028,7598.0,2123
PB,GSE133028,5341.0,1829
PB,GSE133028,6218.0,1709
PB,GSE133028,8622.0,2923
PB,GSE133028,1711.0,1036
PB,GSE133028,5243.0,1651
PB,GSE133028,2478.0,1089
PB,GSE133028,3258.0,1216
PB,GSE133028,6049.0,1919
PB,GSE133028,3467.0,1724
PB,GSE133028,4179.0,1953
PB,GSE133028,5055.0,1632
PB,GSE133028,7096.0,2262
PB,GSE133028,4253.0,1592
PB,GSE133028,6813.0,1912
PB,GSE133028,8171.0,2819
PB,GSE133028,9763.0,2884
PB,GSE133028,4596.0,1479
PB,GSE133028,1859.0,1161
PB,GSE133028,4372.0,1570
PB,GSE133028,1842.0,1248
PB,GSE133028,3124.0,1519
PB,GSE133028,4529.0,1607
PB,GSE133028,6845.0,2092
PB,GSE133028,4180.0,1511
PB,GSE133028,5629.0,1605
PB,GSE133028,1588.0,762
PB,GSE133028,5791.0,1897
PB,GSE133028,4648.0,2295
PB,GSE133028,4391.0,1666
PB,GSE133028,5147.0,1693
PB,GSE133028,5197.0,1666
PB,GSE133028,5372.0,1694
PB,GSE133028,3300.0,1442
PB,GSE133028,4660.0,1655
PB,GSE133028,4482.0,1646
PB,GSE133028,4706.0,1677
PB,GSE133028,5626.0,1514
PB,GSE133028,733.0,447
PB,GSE133028,4504.0,1600
PB,GSE133028,4957.0,1704
PB,GSE133028,6671.0,2212
PB,GSE133028,4033.0,1649
PB,GSE133028,3854.0,1228
PB,GSE133028,1780.0,915
PB,GSE133028,4918.0,1841
PB,GSE133028,2306.0,1293
PB,GSE133028,3941.0,1109
PB,GSE133028,3977.0,1337
PB,GSE133028,2595.0,1242
PB,GSE133028,3916.0,1449
PB,GSE133028,1657.0,800
PB,GSE133028,5878.0,2077
PB,GSE133028,6929.0,2500
PB,GSE133028,3556.0,1562
PB,GSE133028,1535.0,1013
PB,GSE133028,3675.0,1811
PB,GSE133028,4178.0,1842
PB,GSE133028,3397.0,1191
PB,GSE133028,3442.0,1431
PB,GSE133028,2094.0,1019
PB,GSE133028,3946.0,1709
PB,GSE133028,546.0,280
PB,GSE133028,1937.0,856
PB,GSE133028,1980.0,946
PB,GSE133028,2559.0,994
PB,GSE133028,4168.0,1935
PB,GSE133028,2575.0,1477
PB,GSE133028,5688.0,1787
PB,GSE133028,3858.0,1413
PB,GSE133028,4122.0,1413
PB,GSE133028,1640.0,1034
